ope6_id,name,city,state,zip,college_url,ownership,locale,carnegie_basic,acceptance_rate,sat_25,sat_75,sat_math_25,sat_math_75,sat_cr_25,sat_cr_75,sat_avg,sat_range,act_25,act_75,act_mid,act_range,enrollment,retention_rate,student_faculty_ratio,pct_men,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_two_or_more,tuition_in_state,tuition_out_state,net_price,cost_attendance,median_debt,pell_rate,loan_rate,grad_rate,earnings_6yr,earnings_8yr,earnings_10yr
030224,College of the Marshall Islands,Majuro,MH,96960,https://www.cmi.edu/,Public,,14,,,,,,,,,,,,,,1216,,18,44.5,55.5,0.0,0.0,0.1,0.4,0.0,6840,7480,11050,17852,,95.5,0.0,12.5,,21519,
042249,College of the Muscogee Nation,Okmulgee,OK,74447-0917,https://cmn.edu/,Public,Rural,33,,,,,,,,,,,,,,230,,12,36.5,63.5,3.5,0.0,4.3,0.0,17.8,6600,6600,13615,22018,,34.9,0.0,,,,
002500,College of the Ozarks,Point Lookout,MO,65726-0017,www.cofo.edu/,Private,Town,22,14.9,1063,1305,518,645,545,660,1125,1063-1305,20,25,23,20-25,1415,88.3,14,43.9,56.1,86.8,1.4,4.7,1.2,2.7,21290,21290,7669,32262,,43.6,0.0,61.9,28800,40008,41592
001185,College of the Redwoods,Eureka,CA,95501-9300,https://www.redwoods.edu/,Public,Rural,7,,,,,,,,,,,,,,3514,,17,50.2,49.8,50.9,3.6,23.5,2.9,9.7,1147,7783,3214,12251,8080,33.4,5.4,,24800,32987,36243
001186,College of the Sequoias,Visalia,CA,93277-2214,https://www.cos.edu/,Public,City,1,,,,,,,,,,,,,,10752,,28,43.9,56.1,17.6,1.8,72.1,3.4,3.0,1394,8338,29,8553,4500,35.1,0.7,,25900,35581,39092
001187,College of the Siskiyous,Weed,CA,96094-2899,www.siskiyous.edu/,Public,Rural,5,,,,,,,,,,,,,,1080,,12,53.8,46.2,59.3,3.0,18.7,2.1,9.3,1444,9394,7241,14448,10750,27.9,6.3,,25700,36979,39098
042118,College of Western Idaho,Nampa,ID,83687,https://cwi.edu/,Public,Rural,3,,,,,,,,,,,,,,5898,,19,42.8,57.2,63.8,2.1,21.4,2.3,3.0,3336,7344,7697,12294,9720,22.9,25.1,,,38151,
042836,College Unbound,Providence,RI,02903,collegeunbound.edu/,Private,City,32,,,,,,,,,,,,,,398,57.1,7,24.6,75.4,15.8,33.9,36.2,1.0,5.0,10488,10488,19116,26634,12500,56.8,49.5,,,,
023614,Collin County Community College District,McKinney,TX,75069,https://www.collin.edu/,Public,Suburb,14,,,,,,,,,,,,,,25857,,21,47.8,52.2,38.1,14.4,25.2,13.0,5.1,1864,5614,8986,14409,7500,16.2,7.4,19.8,35400,43497,48701
036863,Colorado Chinese Medicine University,Denver,CO,80206,www.ccmu.edu/,For-Profit,City,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009401,Colorado Christian University,Lakewood,CO,80226,https://www.ccu.edu/,Private,Suburb,18,,,,,,,,,,,,,,5363,78.9,15,30.0,70.0,61.4,14.7,15.0,1.3,3.7,39266,39266,25458,50206,28312,32.9,41.9,58.1,37600,44365,50416
001347,Colorado College,Colorado Springs,CO,80903,www.coloradocollege.edu/,Private,City,21,20.0,1365,1520,675,760,690,760,1445,1365-1520,31,34,,31-34,2139,94.8,9,42.7,57.3,67.5,2.6,11.3,5.0,7.1,67932,67932,31678,83228,18257,13.8,24.3,86.1,35900,52826,65222
001358,Colorado Mesa University,Grand Junction,CO,81501-3122,www.coloradomesa.edu/,Public,City,22,81.4,930,1180,460,580,470,600,1070,930-1180,19,26,23,19-26,7604,75.2,18,46.5,53.5,64.9,1.6,21.0,1.4,4.3,9712,24312,15331,22883,22000,27.4,33.2,40.3,34200,42409,45823
001359,Colorado Northwestern Community College,Rangely,CO,81648-3598,www.cncc.edu/,Public,Rural,5,,,,,,,,,,,,,,500,,10,38.2,61.8,67.8,2.4,22.0,1.0,3.2,4454,7084,12316,21006,12000,17.6,16.6,,35900,40580,43526
001348,Colorado School of Mines,Golden,CO,80401,www.mines.edu/,Public,Suburb,15,59.7,1320,1470,670,750,650,720,1403,1320-1470,29,33,31,29-33,5801,93.0,17,67.9,32.1,68.1,1.4,13.0,6.5,6.5,21186,44376,29240,38556,23000,13.3,33.6,80.5,74700,90777,97335
011572,Colorado School of Trades,Lakewood,CO,80215-2996,https://schooloftrades.edu/,For-Profit,Suburb,11,76.9,,,,,,,,,,,,,108,,10,93.5,6.5,85.2,0.9,0.0,2.8,0.0,,,22635,,20000,28.2,22.1,,34800,47101,51591
042087,Colorado State University Global,Denver,CO,80202-0000,https://csuglobal.edu/,Public,City,18,92.9,,,,,,,,,,,17,,6202,56.2,25,48.3,51.7,55.6,9.6,18.7,4.4,1.7,8400,8400,14099,18384,25000,24.3,32.9,,,73820,76813
001365,Colorado State University Pueblo,Pueblo,CO,81001-4901,https://www.csupueblo.edu/,Public,City,19,99.8,870,1100,420,540,450,560,1005,870-1100,19,25,22,19-25,3028,65.0,16,47.1,52.9,41.7,6.2,36.2,1.9,9.2,9401,17242,12948,23891,21500,27.9,25.0,36.4,39100,51258,55563
001350,Colorado State University-Fort Collins,Fort Collins,CO,80523-0100,colostate.edu/,Public,City,15,89.6,,,,,,,,,,,26,,25148,84.8,17,45.5,54.5,70.1,2.5,15.6,2.9,5.1,12896,33751,20332,29696,20000,18.9,30.9,66.8,39900,56079,60543
010148,Colorado Technical University-Colorado Springs,Colorado Springs,CO,80907-3812,www.coloradotech.edu/Colorado-Springs,For-Profit,City,17,,,,,,,,,,,,,,25932,44.0,29,35.4,64.6,28.2,20.5,0.2,0.8,3.3,12760,12760,14954,21694,29832,68.3,70.7,18.6,34100,37998,37180
003774,Columbia Basin College,Pasco,WA,99301,www.columbiabasin.edu/,Public,Suburb,23,,,,,,,,,,,,,,4226,,19,38.6,61.5,34.0,1.4,51.7,2.3,4.1,6194,8239,8302,17357,14829,24.1,3.5,28.0,30800,43234,46680
007707,Columbia College,Sonora,CA,95370,https://www.gocolumbia.edu/,Public,Rural,1,,,,,,,,,,,,,,1917,,20,45.3,54.7,66.4,3.5,24.6,2.0,0.5,1547,8870,15468,19688,,22.0,0.0,,25700,34920,39035
002456,Columbia College,Columbia,MO,65216,https://www.ccis.edu/,Private,City,18,,,,,,,,,,,,,,5359,67.4,20,41.0,59.0,52.9,21.3,11.6,2.0,6.4,24326,24326,24051,37136,23879,44.1,42.6,44.0,36300,41679,45378
003430,Columbia College,Columbia,SC,29203,www.columbiasc.edu/,Private,City,20,95.8,,,,,,,,,,,,,1245,52.9,11,18.2,81.8,38.1,37.5,11.0,2.3,0.5,21450,21450,23650,37840,22750,53.1,70.0,54.4,28500,40843,41338
001665,Columbia College Chicago,Chicago,IL,60605-1996,www.colum.edu/,Private,City,19,91.2,,,,,,,,,,,,,6294,64.0,15,38.5,61.5,40.7,17.6,28.8,3.5,4.5,32520,32520,26788,49799,25000,43.2,57.3,47.8,29500,37399,42195
041519,Columbia Gorge Community College,The Dalles,OR,97058,https://www.cgcc.edu/,Public,,3,,,,,,,,,,,,,,515,,11,37.9,62.1,39.4,0.6,31.1,1.4,2.1,5544,10080,10550,18278,19397,21.5,9.1,,,38837,44440
003429,Columbia International University,Columbia,SC,29203-1513,www.ciu.edu/,Private,City,19,97.6,,,,,,,,,,,21,,690,65.8,13,52.3,47.7,62.5,19.6,1.3,2.5,4.3,27900,27900,21660,40183,20000,28.3,35.9,67.7,27900,38912,38951
041215,Columbia Southern University,Orange Beach,AL,36561-9000,www.columbiasouthern.edu/,For-Profit,Town,18,,,,,,,,,,,,,,13053,58.8,28,66.0,34.0,62.2,16.4,1.7,1.7,2.7,5808,5808,14975,18002,21339,21.2,23.8,35.0,57000,60123,63534
003483,Columbia State Community College,Columbia,TN,38401,https://www.columbiastate.edu/,Public,Town,1,,,,,,,,,,,,,,3679,,19,38.6,61.4,71.7,7.6,10.8,2.1,5.2,4904,18104,4576,12668,8500,30.0,5.4,,29100,38174,40256
001560,Columbia Theological Seminary,Decatur,GA,30030-4118,www.ctsnet.edu/,Private,Suburb,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002707,Columbia University in the City of New York,New York,NY,10027,www.columbia.edu/,Private,City,15,4.2,1490,1570,760,800,730,770,1547,1490-1570,34,35,35,34-35,8899,97.2,6,50.5,49.5,29.9,7.8,16.2,18.4,6.5,69045,69045,20148,86042,21500,22.5,14.4,95.1,77900,98435,102491
006789,Columbia-Greene Community College,Hudson,NY,12534,https://www.columbiagreene.edu/,Public,Rural,2,,,,,,,,,,,,,,900,,17,41.8,58.2,56.1,15.9,11.8,3.3,4.7,5904,11160,5576,12441,12000,29.5,9.5,,31300,42561,44441
003039,Columbus College of Art & Design,Columbus,OH,43215,www.ccad.edu/,Private,City,30,71.7,,,,,,,,,,,,,891,73.3,9,27.5,72.5,66.5,10.9,8.5,3.9,4.4,39650,39650,30139,52581,27000,39.8,68.6,60.6,30300,37503,40664
001561,Columbus State University,Columbus,GA,31907-5645,www.columbusstate.edu/,Public,City,18,99.2,860,1100,400,530,460,570,994,860-1100,17,24,21,17-24,5537,72.7,18,41.6,58.4,41.3,38.0,9.4,2.6,4.5,5751,16805,11889,19953,26000,44.4,41.7,42.6,31100,41799,44544
003556,Commonwealth Institute of Funeral Service,Houston,TX,77090-5918,https://www.commonwealth.edu/,Private,City,12,,,,,,,,,,,,,,382,,27,22.2,77.8,39.0,30.6,28.8,1.3,0.0,15313,15313,42938,43890,9500,35.6,53.1,,30700,41098,37786
003315,Commonwealth University of Pennsylvania,Bloomsburg,PA,17815,https://www.commonwealthu.edu/,Public,Town,-2,94.8,970,1180,480,580,490,600,1093,970-1180,18,25,,18-25,9309,74.8,19,39.6,60.4,77.4,5.9,6.9,1.1,2.6,11046,22870,18877,25781,26000,29.3,58.4,53.3,38200,48117,52416
038744,Community Christian College,Quartzsite,AZ,85346,https://www.cccollege.edu/,Private,City,3,,,,,,,,,,,,,,428,,27,98.6,1.4,8.6,74.8,6.8,0.2,7.9,9695,9695,20033,26533,,79.0,100.0,,,36278,39217
003231,Community College of Allegheny County,Pittsburgh,PA,15233-1895,https://www.ccac.edu/,Public,City,8,,,,,,,,,,,,,,9305,,17,45.8,54.2,60.2,17.7,4.6,4.7,4.6,4842,12583,8166,13905,12680,29.2,12.1,,29100,36023,39449
022769,Community College of Aurora,Aurora,CO,80011-9036,https://www.ccaurora.edu/,Public,City,3,,,,,,,,,,,,,,3346,,13,41.3,58.7,26.1,22.0,34.5,6.2,4.8,4030,15680,7466,16210,10500,16.5,7.4,,32600,41299,44592
002063,Community College of Baltimore County,Baltimore,MD,21237,www.ccbcmd.edu/,Public,Suburb,4,,,,,,,,,,,,,,13195,,15,36.8,63.2,31.4,39.8,8.0,5.7,4.3,4380,10880,6643,13178,11528,32.9,10.5,,30800,39208,43729
006807,Community College of Beaver County,Monaca,PA,15061-2588,https://www.ccbc.edu/,Public,Suburb,7,,,,,,,,,,,,,,1092,,17,40.1,59.9,79.4,8.0,3.9,0.6,4.7,7290,19890,6980,11329,14923,25.3,23.8,,33900,40472,45090
009542,Community College of Denver,Denver,CO,80204-2026,www.ccd.edu/,Public,City,14,,,,,,,,,,,,,,5156,,21,36.7,63.3,34.7,12.0,37.5,5.8,4.4,4902,17136,9431,18377,12495,31.0,17.2,16.8,30100,35977,39095
003249,Community College of Philadelphia,Philadelphia,PA,19130-3991,https://www.ccp.edu/,Public,City,1,,,,,,,,,,,,,,11312,,14,33.7,66.3,18.1,44.0,18.2,9.2,4.0,4632,12440,13306,19070,10750,53.2,29.5,,28600,36448,40852
003408,Community College of Rhode Island,Warwick,RI,02886-1807,www.ccri.edu/,Public,City,1,,,,,,,,,,,,,,11455,,15,38.3,61.7,46.2,11.6,28.6,2.7,6.7,5326,14210,5240,11358,10920,43.0,9.5,,28400,38768,42659
011167,Community College of Vermont,Montpelier,VT,05602,www.ccv.edu/,Public,Rural,6,,,,,,,,,,,,,,3093,,20,26.5,73.6,82.8,3.4,4.0,2.1,4.6,3560,13640,10599,16717,10491,28.2,4.5,,27700,37006,36234
042817,Compton College,Compton,CA,90221-5393,www.compton.edu/,Public,Suburb,6,,,,,,,,,,,,,,2881,,17,36.3,63.7,2.9,34.6,53.6,2.2,3.3,1142,8822,11103,17782,,27.1,1.7,,,32747,34181
002467,Conception Seminary College,Conception,MO,64433-0502,www.conception.edu/,Private,Rural,24,100.0,,,,,,,1250,,19,28,21,19-28,32,100.0,5,100.0,0.0,53.1,9.4,34.4,3.1,0.0,25208,25208,33216,41161,,11.5,19.2,35.0,,41051,50430
003810,Concord University,Athens,WV,24712,https://www.concord.edu/,Public,Rural,19,89.6,840,1080,400,530,440,550,980,840-1080,17,22,21,17-22,1394,49.0,15,41.1,58.9,80.1,8.0,0.7,0.7,4.7,9700,20600,9983,18969,18900,46.8,45.6,41.2,28900,38712,42703
002346,Concordia College at Moorhead,Moorhead,MN,56562,https://www.concordiacollege.edu/,Private,Suburb,21,63.1,1160,1420,600,690,560,730,1192,1160-1420,21,28,23,21-28,1721,78.1,12,47.5,52.5,77.5,4.2,3.7,2.9,1.8,30020,30020,25651,43074,26847,19.8,56.7,70.7,39700,53785,59317
002457,Concordia Seminary,Saint Louis,MO,63105-3196,https://www.csl.edu/,Private,Suburb,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020876,Concordia Theological Seminary,Fort Wayne,IN,46825-4996,https://ctsfw.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003557,Concordia University Texas,Austin,TX,78726,https://www.concordia.edu/,Private,City,18,91.1,860,1100,420,550,440,550,988,860-1100,15,24,20,15-24,1388,63.2,16,33.6,66.4,34.9,13.2,38.7,4.8,3.3,36690,36690,22240,52098,21852,39.8,66.3,39.7,41200,55431,60883
001666,Concordia University-Chicago,River Forest,IL,60305-1499,https://www.cuchicago.edu/,Private,Suburb,18,93.4,,,,,,,,,,,,,1337,62.5,13,47.8,52.2,42.4,12.9,34.3,2.2,5.1,36258,36258,16774,44252,23000,44.6,58.6,47.7,38700,46718,54089
020705,Concordia University-Irvine,Irvine,CA,92612-3203,www.cui.edu/,Private,City,17,59.9,,,,,,,,,,,25,,1456,75.6,13,41.1,58.9,45.2,3.0,28.8,10.3,7.5,41390,41390,28046,56500,24247,22.9,50.9,62.8,40800,58783,65083
002541,Concordia University-Nebraska,Seward,NE,68434-1556,www.cune.edu/,Private,Town,18,90.0,1040,1235,510,610,530,625,1148,1040-1235,19,26,23,19-26,1270,77.6,14,48.7,51.3,72.8,2.0,5.4,0.5,3.0,39330,39330,24016,51179,25750,11.4,26.6,61.7,36700,46998,52415
002347,Concordia University-Saint Paul,Saint Paul,MN,55104-5494,https://www.csp.edu/,Private,City,18,74.9,,,,,,,,,,,,,2786,67.3,15,32.8,67.2,51.6,17.3,11.6,10.7,5.1,25000,25000,17566,34495,17832,34.0,56.0,55.0,46000,56160,59871
003842,Concordia University-Wisconsin,Mequon,WI,53097-2402,https://www.cuw.edu/,Private,Suburb,17,67.5,,,,,,,1250,,22,29,23,22-29,2310,78.5,12,39.1,60.9,70.0,9.6,7.4,2.7,2.4,34250,34250,26067,51718,25750,22.5,46.3,65.3,40400,54071,56075
042769,Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,Brooklyn,NY,11219-5440,yeshivaaleksander.org/,Private,City,24,,,,,,,,,,,,,,169,96.4,9,100.0,0.0,100.0,0.0,0.0,0.0,0.0,21000,21000,8602,25625,,77.6,0.0,13.1,,,
001379,Connecticut College,New London,CT,06320-4196,www.conncoll.edu/,Private,City,21,38.3,1340,1470,660,730,680,740,1412,1340-1470,31,33,32,31-33,1960,87.0,9,38.9,61.1,68.7,4.4,11.6,3.6,3.9,64812,64812,33998,82219,23500,14.3,36.0,83.9,44400,71333,75001
007635,Connecticut State Community College,New Britain,CT,06051,https://ctstate.edu/,Public,City,8,,,,,,,,,,,,,,32292,,15,39.9,60.1,39.6,16.9,32.3,4.1,3.8,5092,14840,8865,15360,9200,43.7,2.3,,28700,38684,41344
003153,Connors State College,Warner,OK,74469,connorsstate.edu/,Public,Rural,4,,,,,,,,,,,,,,1672,,29,29.0,71.0,42.1,5.2,1.6,0.5,28.0,3704,7562,11716,18630,11500,47.4,24.8,,28800,35373,38469
003431,Converse University,Spartanburg,SC,29302-0006,https://www.converse.edu/,Private,City,20,64.0,1030,1238,510,598,520,640,1124,1030-1238,21,26,,21-26,845,68.4,12,26.8,73.2,49.0,11.8,13.0,2.8,3.4,23096,23096,19712,35669,27000,40.7,65.3,51.8,26900,36478,40867
022743,Conway School of Landscape Design,Northampton,MA,01060,www.csld.edu/,Private,City,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002402,Copiah-Lincoln Community College,Wesson,MS,39191,www.colin.edu/,Public,Rural,4,,,,,,,,,,,,,,1948,,20,40.0,60.0,52.8,41.5,2.8,0.5,1.8,4000,5000,3472,11844,7435,38.4,7.8,,25700,30678,31241
035424,Copper Mountain Community College,Joshua Tree,CA,92252,www.cmccd.edu/,Public,Rural,1,,,,,,,,,,,,,,1090,,15,31.9,68.1,35.8,7.8,42.0,5.7,6.7,1114,11050,7962,16105,,44.3,2.8,,28600,33887,33281
002068,Coppin State University,Baltimore,MD,21216-3698,www.coppin.edu/,Public,City,20,49.6,,,,,,,,,,,,,1756,73.5,10,23.3,76.7,1.4,82.6,4.4,0.6,1.3,7001,13789,6007,20152,25000,53.0,41.8,24.7,31700,41640,46490
001339,Corban University,Salem,OR,97317-9392,https://www.corban.edu/,Private,City,20,89.7,,,,,,,,,,,24,,636,81.5,16,40.9,59.1,60.9,2.4,15.1,2.2,7.9,37208,37208,25525,50556,22625,28.1,43.0,57.2,33100,46377,48917
001856,Cornell College,Mount Vernon,IA,52314,https://www.cornellcollege.edu/,Private,Town,21,80.7,1150,1318,570,663,580,655,1246,1150-1318,23,30,27,23-30,1074,74.2,12,53.6,46.4,71.5,8.1,10.3,3.1,0.9,50634,50634,25079,64336,27000,29.0,63.5,67.6,34500,49843,53460
002711,Cornell University,Ithaca,NY,14853,www.cornell.edu/,Private,City,15,8.2,1480,1560,760,790,720,770,1520,1480-1560,33,35,34,33-35,15935,97.8,9,45.5,54.5,31.4,7.5,14.6,25.1,5.5,66014,66014,32337,83196,14000,18.2,24.1,95.2,76300,97098,104043
002266,Cornerstone University,Grand Rapids,MI,49525-5897,www.cornerstone.edu/,Private,City,18,73.2,,,,,,,,,,,23,,1387,83.8,15,38.9,61.1,72.3,6.6,5.4,2.2,2.1,29100,29100,22384,40737,25000,29.7,54.6,61.6,37500,45964,47314
007536,Cosumnes River College,Sacramento,CA,95823-5799,https://www.crc.losrios.edu/,Public,City,5,,,,,,,,,,,,,,13527,,30,44.3,55.7,22.1,9.1,29.3,24.3,6.0,1288,12808,4648,12005,10722,25.2,2.5,,27500,38081,42446
002458,Cottey College,Nevada,MO,64772,https://www.cottey.edu/,Private,,23,66.3,,,,,,,1190,,14,24,22,14-24,266,61.3,6,0.0,100.0,72.9,6.8,10.5,1.5,1.5,26209,26209,18154,36726,19043,45.3,56.3,58.8,26300,37043,35422
007729,County College of Morris,Randolph,NJ,07869-2086,www.ccm.edu/,Public,Suburb,2,,,,,,,,,,,,,,5315,,17,53.1,46.9,44.5,5.9,29.7,5.5,2.9,6210,14310,9259,14629,9000,23.9,13.8,,33900,45857,50243
003484,Covenant College,Lookout Mountain,GA,30750-4164,www.covenant.edu/,Private,Suburb,21,81.8,1130,1390,540,680,590,710,1254,1130-1390,23,30,26,23-30,858,87.3,12,46.9,53.1,87.1,1.3,3.5,3.1,1.2,40464,40464,24832,53368,22500,18.4,41.5,72.9,35100,46012,50412
004707,Covenant Theological Seminary,Saint Louis,MO,63141-8609,https://www.covenantseminary.edu/,Private,Suburb,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020682,Cox College,Springfield,MO,65802-1917,https://coxcollege.edu/,Private,City,26,71.4,,,,,,,,,,,,,634,,8,12.8,87.2,83.0,1.6,5.5,1.3,3.6,15599,15599,,,20000,34.9,74.1,,41100,56602,56867
009272,Crafton Hills College,Yucaipa,CA,92339-1799,www.craftonhills.edu/,Public,Suburb,1,,,,,,,,,,,,,,5074,,19,45.9,54.1,29.1,4.0,54.0,6.4,5.3,1188,12320,10655,18384,,14.6,0.0,,30100,37703,42553
002248,Cranbrook Academy of Art,Bloomfield Hills,MI,48304,https://cranbrookart.edu/,Private,Suburb,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006799,Craven Community College,New Bern,NC,28562-4900,https://cravencc.edu/,Public,Town,2,,,,,,,,,,,,,,1877,,13,39.0,61.1,54.7,18.5,11.4,3.8,6.0,2022,6630,4402,12205,,34.3,0.0,,26100,34886,34231
002542,Creighton University,Omaha,NE,68178,https://www.creighton.edu/,Private,City,16,72.3,1210,1400,600,700,610,700,1296,1210-1400,24,30,28,24-30,4231,92.2,10,41.9,58.1,68.8,2.5,10.0,8.5,6.7,47000,47000,32380,61046,25000,5.2,44.5,79.5,50900,69364,73911
041574,Crestpoint University,Phoenix,AZ,85014-1561,https://www.crestpoint.edu/,For-Profit,City,31,,,,,,,,,,,,,,388,16.7,31,15.2,84.8,26.3,5.7,9.0,1.8,0.0,7995,7995,15524,19691,24853,39.7,43.8,33.3,,37226,42269
041218,Criswell College,Dallas,TX,75246-1537,www.criswell.edu/,Private,City,22,91.7,,,,,,,,,,,,,118,63.6,5,55.1,44.9,59.3,12.7,18.6,2.5,3.4,14310,14310,12929,26555,25346,34.4,23.8,58.7,,45382,43185
002459,Crowder College,Neosho,MO,64850,www.crowder.edu/,Public,Town,4,,,,,,,,,,,,,,2622,,13,38.1,61.9,70.0,1.7,15.2,1.6,5.3,6180,8280,5161,11561,9000,34.6,9.8,,26100,33996,35987
001095,Crowley's Ridge College,Paragould,AR,72450,www.crc.edu/,Private,Rural,22,,,,,,,,,,,,,,162,71.1,9,49.4,50.6,79.6,17.9,1.8,0.0,0.0,16440,16440,17236,25817,26228,48.0,64.5,28.8,24200,36442,39533
002383,Crown College,Saint Bonifacius,MN,55375-9001,www.crown.edu/,Private,Rural,19,62.8,,,,,,,,,,,,,789,67.0,22,51.2,48.8,71.9,7.2,9.1,4.1,3.2,30200,30200,27324,44961,22500,24.5,37.8,57.5,33400,42807,48057
037233,Culinary Institute Inc,Houston,TX,77022-4322,www.culinaryinstitute.edu/,For-Profit,City,12,,,,,,,,,,,,,,334,,17,42.5,57.5,24.6,32.0,38.6,3.0,0.6,18539,18539,26470,30580,16004,70.9,69.1,,30100,27645,32195
007304,Culinary Institute of America,Hyde Park,NY,12538-1499,www.ciachef.edu/,Private,Suburb,30,91.8,970,1195,470,590,500,605,1089,970-1195,17,25,,17-25,2988,75.1,19,50.2,49.8,46.8,7.4,19.7,7.0,5.1,38410,38410,31864,54106,15750,27.9,53.7,67.9,37300,43549,47475
002460,Culver-Stockton College,Canton,MO,63435-1299,https://www.culver.edu/,Private,Rural,22,98.0,,,,,,,1020,,18,21,22,18-21,884,67.3,17,55.1,44.9,68.0,15.5,6.9,0.7,4.0,29915,29915,22080,43028,26000,35.8,67.9,49.3,33700,48917,46092
003485,Cumberland University,Lebanon,TN,37087,www.cumberland.edu/,Private,Town,19,67.0,,,,,,,,,,,,,2053,62.2,18,45.5,54.5,55.6,10.9,8.9,1.5,3.1,27840,27840,18292,41657,17952,32.5,25.1,47.7,37200,59093,57687
007273,CUNY Bernard M Baruch College,New York,NY,10010,www.baruch.cuny.edu/,Public,City,18,50.5,1210,1410,610,730,600,680,1310,1210-1410,,,,,15734,88.4,19,50.5,49.5,17.4,8.9,28.2,36.0,2.5,7464,15414,2978,13521,11512,55.3,12.0,72.8,47500,70543,75971
002691,CUNY Borough of Manhattan Community College,New York,NY,10007,www.bmcc.cuny.edu/,Public,City,1,,,,,,,,,,,,,,16850,,19,44.2,55.8,8.4,25.1,45.4,11.1,2.7,5170,8050,4907,12187,7574,56.7,4.6,,28500,37750,42306
002692,CUNY Bronx Community College,Bronx,NY,10453,www.bcc.cuny.edu/,Public,City,1,,,,,,,,,,,,,,5766,,14,44.8,55.2,2.4,28.0,61.6,3.4,1.4,5206,8086,4342,11987,8384,57.5,5.9,,27500,38945,41307
002687,CUNY Brooklyn College,Brooklyn,NY,11210,www.brooklyn.edu/,Public,City,18,53.7,1140,1420,580,710,560,710,1310,1140-1420,,,,,10443,79.9,13,44.7,55.3,24.5,20.7,23.6,24.5,3.5,7452,15402,2943,13573,11000,56.4,7.0,55.8,36900,54349,60752
002688,CUNY City College,New York,NY,10031,www.ccny.cuny.edu/,Public,City,16,58.1,1220,1460,610,750,610,710,1340,1220-1460,,,,,11934,78.6,14,49.0,51.0,11.7,15.8,40.3,24.7,2.8,7340,15290,3486,13514,11990,59.6,7.5,56.6,36800,55183,66039
004765,CUNY Graduate School and University Center,New York,NY,10016,www.gc.cuny.edu/,Public,City,15,38.6,,,,,,,,,,,,,3067,,12,26.7,73.3,18.3,29.5,31.9,14.5,3.2,7410,15360,,,12584,37.9,15.1,,52400,68817,65991
008611,CUNY Hostos Community College,Bronx,NY,10451,www.hostos.cuny.edu/,Public,City,1,,,,,,,,,,,,,,4883,,15,32.1,67.9,1.9,29.6,60.2,3.0,1.1,5208,8088,5001,12390,8442,62.7,6.1,,28300,39402,40485
002689,CUNY Hunter College,New York,NY,10065,www.hunter.cuny.edu/,Public,City,18,54.0,1210,1470,600,760,610,710,1350,1210-1470,,,,,16642,80.0,14,35.2,64.8,17.9,11.3,31.9,30.7,3.4,7382,15332,2446,13310,11000,55.0,7.1,58.7,39300,55766,63163
002693,CUNY John Jay College of Criminal Justice,New York,NY,10019,www.jjay.cuny.edu/,Public,City,18,57.2,1000,1250,480,610,520,640,1140,1000-1250,,,,,11340,81.3,16,37.5,62.5,13.6,16.6,51.1,12.4,2.4,7470,15420,3046,13712,11000,59.2,8.5,54.6,33800,56676,56195
002694,CUNY Kingsborough Community College,Brooklyn,NY,11235,www.kbcc.cuny.edu/,Public,City,2,,,,,,,,,,,,,,7632,,23,44.7,55.3,22.1,30.7,24.9,13.6,3.6,5252,8132,5436,12998,7100,28.9,3.4,,28800,39434,42621
010051,CUNY LaGuardia Community College,Long Island City,NY,11101,www.lagcc.cuny.edu/,Public,City,1,,,,,,,,,,,,,,10556,,19,42.1,57.9,7.2,16.3,44.7,16.5,2.2,5218,8098,5699,13167,7407,40.4,3.2,,29000,38067,41653
007022,CUNY Lehman College,Bronx,NY,10468,www.lehman.edu/,Public,City,18,55.4,860,1220,400,630,460,590,1010,860-1220,,,,,10438,73.5,15,34.9,65.1,4.2,26.8,56.8,6.8,1.8,7410,15360,3482,13456,10950,60.5,12.9,51.2,36700,54571,58013
010097,CUNY Medgar Evers College,Brooklyn,NY,11225,https://www.mec.cuny.edu/,Public,City,21,83.4,780,1000,380,450,400,550,980,780-1000,,,,,3404,52.2,14,29.6,70.4,1.7,71.2,18.2,3.1,2.7,7352,15302,5881,14069,10988,56.8,12.2,23.1,30000,40716,46498
002696,CUNY New York City College of Technology,Brooklyn,NY,11201,www.citytech.cuny.edu/,Public,City,22,80.7,880,1200,430,620,450,580,1040,880-1200,,,,,12950,60.0,16,55.1,44.9,9.1,26.9,36.5,20.6,2.1,7332,15282,4783,13404,10533,55.4,5.5,20.4,32900,45560,49365
002690,CUNY Queens College,Queens,NY,11367,https://www.qc.cuny.edu/,Public,City,18,68.5,1100,1320,560,660,540,660,1210,1100-1320,,,,,13060,78.2,14,48.7,51.3,18.7,9.8,30.0,31.3,3.1,7538,15488,3830,13643,10298,47.7,8.9,58.4,37200,55518,62763
